filename,native_language,native_language_encoded,age,total_score,question_number,exam_score,answer,mistakes_tag,AG,AGA,AGD,AGN,AGQ,AGV,AS,CD,CE,CL,CN,CQ,DA,DD,DI,DJ,DN,DQ,DT,DV,DY,FA,FD,FJ,FN,FQ,FV,FY,IA,ID,IJ,IN,IQ,IV,IY,L,M,MA,MC,MD,MJ,MN,MP,MQ,MT,MV,MY,R,RA,RC,RD,RJ,RN,RP,RQ,RT,RV,RY,S,SA,SX,TV,U,UA,UC,UD,UJ,UN,UP,UQ,UT,UV,UY,W,X,unknown
0102_2000_6/doc2375.xml,French,1,26-30,25.0,4,3.1,"How has modern technology changed your daily life?
My life change everyday with the modern technology. For exemple, if I don't have time to do my shopping after school because I have to do my homework, I am going on Internet and ask for what I need. The day after I get everything at home by post.
In my point of vue, Internet is the most important discover of the 2000 centery. You can book tickets for theatre, sport, etc., you can find all informations you need for yourself. You have a lot of things to do, to see, to learn. It is too big to tell everybody about what you can do!
I use all the time Internet for my homework and in the futur, I hope, I will be able to use it for my own work.
Technology will not stop to grow up and help people in the futur. I hope I will help them, I am sure I will!","['AGV', 'RP', 'RT', 'UD', 'S', 'TV', 'MD', 'ID', 'S', 'MD', 'RN', 'DN', 'S', 'MD', 'MD', 'CN', 'MD', 'W', 'S', 'FV', 'UY', 'FV', 'S']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0102_2000_6/doc2376.xml,German,2,41-50,27.0,1,3.3,"Dear Sir or Madam,
I'm writing to complain about your musical show ""OVER THE RAINBOW"", which I recently saw at the Circle Theatre. It was the only disappointment during my holiday in London, since several points didn't worked out as promised in your advertisement.
First of all, there were no discounts available, and having payed £20 I had to wait 45 minutes longer than expected since the show began at 20:15 and not at 19:30.
As a second point, the actor was not Danny Brook, as displayed, but someone else I've never had heard of before. His acting and singing was horrible.
At last, after all these disadvantages, I was not able to have diner in your theatre restaurant. It was closed of some reason I still don't know.
You see, it was not the ""perfect evening out"", as you had promised in the advertisement. Therefor, I would like to ask for at least half of my money back.
I'm looking forward to hearing from you soon,
Yours faithfully, Ewe P Meier","['RN', 'TV', 'IV', 'RV', 'UV', 'AGV', 'RY', 'RN', 'RN', 'RT', 'S']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0102_2000_6/doc2376.xml,German,2,41-50,27.0,2,3.2,"The pressure of secrets
Unfortunately, Pat wasn't very good at keeping secrets. And if he had been able to keep one, the following story wouldn't have happened.
Pat was a teacher for english as a foreign language. Sometimes he had liked to surprise his class with a test to see how good they would be when they could not have learned for it in advance. And always, every body made it surprisingly well.
What was the reason? Pat used to show the test to his friend Nick, when he had finished it to get his opinion. Nick now had taken a copy of the test to archive it. And the girlfriend of Nick happened to be in Pat's class. She was quite clever and had known everything about this, so she had taken copies for her classmates and everybody was prepared.
You see, each little secret is a kind of pressure to Pat, and he only feels free if he can tell someone about it. And this is the same for everybody, isn't it?
Or can you keep a secret?","['RT', 'RP', 'RV', 'RP', 'RV', 'MP', 'RY', 'TV', 'RV', 'UD', 'W', 'RV']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0102_2000_6/doc2377.xml,German,2,21-25,15.0,1,2.3,"Dear Mr....
It wasn't the first time for me to visit this show in your theatre, but it was the worsed one.
At first it was a great plessure for me to get a ticket therefor becauses I'm one of the greatest fan. It's not that.
When musical started at 20:15 (not at 19:30 as showed ) I was realy shokked when I realised that a different actor was playing. I couldn't stay any more and had to leave the theatre.
You have to know that I am very sik because of my blood presure and so I was laying down the hole weekend. In my opinion it's a simple way for you to pay me the money I left. Otherwise I have to contact my lower.
I am waiting hearing of you.","['UT', 'RA', 'RV', 'TV', 'DJ', 'S', 'UC', 'S', 'S', 'UD', 'W', 'AGN', 'CE', 'MD', 'RV', 'DY', 'S', 'M', 'RY', 'S', 'S', 'SX', 'UD', 'UN', 'W', 'RV', 'R', 'FV', 'RT']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,6,0,1,1,0,0,1,2,0,1,0,0,1,0,0,2,0,0
0102_2000_6/doc2377.xml,German,2,21-25,15.0,4,2.1,"For me as an scientist it's a main problem to show how the inovations of the last century the environment and natur.
In past new technologies mostly followed by ground-, water- or air pollution.
A nowadays simple thing like a computer include so many possible ways to destroy different. On the one hand there are the materials from which the PC's are made of, on the other hand is the uge waste problem situated.
Now I try to show, in my daily work, how the airborn chlororganics, which are from plastics, will be seperated and damaged by green plants.
Sometimes it seems to me like joke if I remember all the daungerous materials I need to do my job. Nevertheless, in my opinion, the only way to find a better kind of living with the nature is to check out the problems we have. Therefore it make sense to use the inovation which are standing for environmental destructions.","['MP', 'FD', 'MP', 'RJ', 'S', 'R', 'S', 'MD', 'MV', 'W', 'AGV', 'MT', 'FV', 'DN', 'UP', 'UT', 'S', 'UJ', 'DV', 'S', 'MD', 'RV', 'S', 'RN', 'UD', 'AGV', 'AGN', 'S', 'RV', 'UT', 'IN']",0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,1,0,0,0,1,1,0,0,0,2,0,6,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,0
0102_2000_6/doc2391.xml,Spanish,5,16-20,35.0,1,4.2,"Mr./Mrs Manager,
I am writing to complain about a musical show I went one week ago.
Firstly, I was really disappointed when I realised that the actor Danny Brook was not performing due to personal reasons, I like this actor very much and it was not the same without him. Moreover, the musical show was supposed to start at 19.30 but it started at 20:15 making all the spectators wait for nearly an hour.
To make matters worse, there were not ticket discounts as you advertised. Because of this I had to buy the cheapest and worst seat available. As if this were not enough once the show ended I had to walk twenty blocks to find a Restaurant since the theatre Restaurant was closed for mainteneance.
I, therefore, request an immediate refund of the £10 I spent on your musical show as I believe your theatre is directly to blame.
Looking forward to receiving your prompt reply.
Sincerely,","['UN', 'MT', 'R', 'RP', 'UN', 'MP', 'RN', 'RD', 'W', 'MQ', 'M', 'MP', 'S', 'UN']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
0102_2000_6/doc2391.xml,Spanish,5,16-20,35.0,4,5.1,"How has modern technology changed my daily life?
Well, it's pretty simple to answer this.
Everything started when I was eight years old and my family bought a Personal Computer, I didn't paid attention to it at that moment but as soon as I grew older I started to like and play Computer games.
The years went by and after buying a newer, faster and better PC I found myself writing letters, doing School homework and evening learning with my Computer. In spite of my family telling me to turn the PC off and talk with them, I kept on stucked in front of the screen.
Nowadays it is a fact that my life wouldn't be the same without my PC. After I got connected to the Internet my life has completely changed. I spend my free time building my Personal Web Page with which I intend to earn money in the future; and I also check the weather forecast, buy food and pay bills through the web. My daily life would be harder without modern technology.","['RP', 'TV', 'R', 'UY', 'UN', 'M', 'RT', 'MP', 'DJ', 'UV']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0102_2000_6/doc2402.xml,Spanish,5,16-20,31.0,1,4.2,"AUTHORITIES OF THE CIRCLE THEATRE:
I'M WRITING YOU BECAUSE I WANT YOU TO KNOW WHAT HAPPENED LAST WEEK, WHEN I WENT TO THE CIRCLE THEATRE AND I SAW ""OVER THE RAINBOW"". IT WAS REALLY DISAPPOINTING.
FIRST OF ALL, IN YOUR ADVERTISMENT SAID THAT DISCOUNTS WERE AVAILABLE, BUT I COULDN'T FIND THEM ANYWHERE. SECONDLY...THE PLAY STARTED AT QUARTER PAST EIGHT: FOURTY-FIVE MINUTES LATE. WHEN IT STARTED I COULD SEE THAT DANNY BROOK WASN'T IN THE PLAY, AND NOBODY TOLD US WHY. THE ACTOR WHO WAS ACTING HIS PART IS THE WORST I HAVE EVER SEEN, REALLY TERRIBLE. HE HAD BEEN IN A PLAY BEFORE? I DON'T THINK SO.... FINALLY, WHEN THE PLAY FINISHED, WE WENT TO THE THEATRE RESTAURANT TO HAVE DINNER BUT IT WAS CLOSED. I DON'T KNOW THE REASON...
AS YOU CAN SEE IT WASN'T A ""PERFECT EVENING"".
I WANT YOU TO GIVE ME A COMPLETE REFOUND. MY ADRESS IS IN THE ENVELOPE. I'M LOOKING FORWARD TO HEAR FROM YOU IN A VERY NEAR FUTURE.
YOURS SINCERELY.","['MT', 'S', 'MA', 'MJ', 'S', 'W', 'MY', 'MP', 'RJ', 'SX', 'S', 'FV', 'ID']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0102_2000_6/doc2402.xml,Spanish,5,16-20,31.0,2,3.3,"UNFORTUNATELY, PAT WASN'T VERY GOOD AT KEEPING SECRETS....AND WHEN SHE KNEW THAT MARIA WAS GOING OUT WITH TIM (A CLASSMATE), SHE TOLD IT TO EVERYONE SHE MET. IN FEW DAYS MARIA'S FATHER (WHO IS VERY JEALOUS) HAD HEARD THE RUMOUR. HE ASKED MARIA IF IT WAS TRUE AND SHE COULDN'T LIE. HE GOT VERY ANGRY AND HE DIDN'T ALLOW MARIA GOING OUT FOR A PERIOD OF TWO WEEKS. MARIA TALKED TO HER FATHER AND TRIED TO EXPLAIN HIM THAT TIM IS A GOOD PERSON BUT HER FATHER SAYS THAT SHE IS TOO YOUNG TO HAVE A BOYFRIEND.
MARIA MET TIM AT NIGHT, WHEN HER FATHER WAS SLEEPING. WHEN MARIA COULD TO OUT SHE TOLD TO HER FRIENDS WHAT PAT HAVE DONE. NOW NOBODY TELLS HER NOTHING. MARIA IS STILL GOING OUT WITH TIM. HER FATHER ACCEPTED WITH THE TIME.","['RV', 'U', 'RT', 'MD', 'FV', 'MT', 'R', 'UT', 'TV', 'X', 'MA', 'R']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0102_2000_6/doc2407.xml,Chinese,0,16-20,23.0,1,3.1,"Dear Sir/Madam,
I recently had a holiday in London and had been to your musical show 'Over the Rainbow' but found it very disappointing.
It is said that the singers are Danny Brook and Tina Truelove in the advertisement. However, there was a different unknown actor in that. The show started later at 20:15 which was very different in '19.30'. There was no discount at all which is in contrast with 'Discounts Availabe '. After the show, I wanted to have something in the theatre restaurant and found it was closed because of no reason.
The real show on it owns is really very different to what are mentioned in the advertisement. I am unsatisfied and would like to ask for some money back. Please would you also change the advertisement the actual facts.
Thank you for your attention.
Yours faithfully,","['TV', 'TV', 'W', 'MP', 'FY', 'MP', 'MP', 'RT', 'R', 'MP', 'TV', 'S', 'RT', 'U', 'AGV', 'RV', 'R']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0102_2000_6/doc2407.xml,Chinese,0,16-20,23.0,3,2.2,"What will clothes be like 100 years from now? It is a very hard thing to predict.
The fashion of clothings is just keep on changing. Although some may appears again after few years different styles are developed.
For the fashion of the future, I think it depends on the people's own personalities and develope their own styles which suits them the most. They can wear different kinds of clothing,.
For the colours, I think the metalic colours, especially silver, will be the most popular. As different kinds of farbics. Maybe paper can also be a farbic use for make clothings and for those who like to wear new clothes everyday. They can be thrown away after wearing it and light enough to be carried around whenever you want to change your wearing.","['RT', 'DJ', 'CN', 'UV', 'AGV', 'AGV', 'MD', 'MP', 'RT', 'UD', 'UJ', 'MA', 'S', 'AGV', 'R', 'MT', 'UD', 'DJ', 'S', 'R', 'S', 'TV', 'UT', 'FV', 'CN', 'RP', 'AGA', 'MV', 'MA', 'SX']",0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,1,0,2,0,0,3,0,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0
0102_2000_6/doc2412.xml,French,1,16-20,25.0,1,3.2,"Elise-Lune 48
1093 La Conversion
17th June 2000
The Manager of
The Circle Theatre
Dear Sir,
Last week, I went to London in your theatre to see ""Over the rainbow"" and I had a disappointing evening.
There problems were; Firstly, the famous actors Danny Brook and Tina Truelove weren't there for your musical show, I was unhappy to that it was different actors this evening. Secondly, the show of 19:30 only started at 20:15; Thirdly, your advertisement said: ""Discounts available""; but it wasn't the case. Fourthly, the restaurant was closed for renovations and you don't have to propose us to go.
Like you can see, I'm very disappointed for this evening out and I think it was a waste of time and money. That's why I ask you to give my money back. I ask you give me £20, back by check.
I'm looking forward to hearing from you.","['MP', 'RT', 'R', 'RP', 'RT', 'UJ', 'DV', 'RA', 'AGV', 'RD', 'W', 'RP', 'DJ', 'CN', 'RV', 'TV', 'RA', 'FV', 'RT', 'RT', 'MA', 'FV', 'SA']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,2,0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0102_2000_6/doc2412.xml,French,1,16-20,25.0,4,2.3,"How has modern technology changed your daily life?
The technology is the future, and the present. For instance, internet. All world is now connected on it. Internet is the ""new"" revolution of the communication and knowledge. It is now ten years that, but we only used it for army and government. Now, everybody who work in commercial companies use every day.
The technology means too, every electrical machines, which don't stop to be developped. Another example, computers, every six months, something better is discovered.
The modern technology has changed my daily life in every day. For instance, the meats, we don't cook our meals, everything is already done. Five minutes in the micro-waves and it's ready. The machines have replaced the work of the humains. We use every day technological machines without to know.
All life is symplifying by the machines.","['UD', 'MD', 'RP', 'W', 'RJ', 'RT', 'MD', 'UD', 'FN', 'AS', 'MD', 'MV', 'FV', 'MN', 'AGN', 'MD', 'AGN', 'AGV', 'W', 'MD', 'UD', 'W', 'RY', 'UP', 'RQ', 'FV', 'IV', 'UP', 'RV', 'UD', 'UT', 'UD', 'CN', 'RP', 'FN', 'UP', 'UD', 'UD', 'S', 'W', 'FV', 'W', 'RJ', 'TV', 'S', 'UD', 'R']",0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,2,0,2,1,1,1,1,2,0,0,1,0,0,0,8,0,0,3,0,1,0,0,5,0,0
0102_2000_6/doc2424.xml,Spanish,5,16-20,25.0,1,3.1,"Dear Sir,
I'm writing to you inform you about the dissapointing evening I had when I went to your theather to see the play called ""OVER THE RAINBOW"". According to the advertisement you gave, there have been some important differents.
Firstly, the play started almost an hour late, and I went there to see Danny Brook, but there was a different actor on stage.
Secondly, in the advertisement the discounts are available but in the tickets I bought they were. Furthermore, I had planned to have a great dinner with my family in your restaurant and it was closed because the people who work in were on holidays. In addition to this, I have to tell you that it was the most horrible evening I had out and because of this I want to ask you if you could send me a refound of a part of the money I wasted there. I would be grateful if you do it.
Finally, I want to tell you that it is not useful for you and your theather to cheat to your customers. If you do it, there will be no bussiness for you and no satisfaction for them.
I look fordwad to hearing from you
Your sincerely,","['S', 'S', 'RV', 'MV', 'S', 'M', 'R', 'TV', 'AS', 'AGV', 'R', 'FN', 'TV', 'UY', 'SX', 'RT', 'UD', 'MV', 'RA', 'S', 'UT', 'RA', 'S', 'S', 'DA']",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,1,1,0,6,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0102_2000_6/doc2424.xml,Spanish,5,16-20,25.0,4,3.2,"How has modern technology change my daily life?
Nowadays, technology is the most useful tool that human beings have. It affects everyone who live in this planet and every activity made in it.
In this case we are going to focus on me. Emilio Almodar, 18 years old, University Student, and the career I have choosen is Internacional Commerce or. I use technology every moment but I did not realise. For example, when I come back home from university and I call my friends, I am using it because at home we have very modern phones and fax and almost everybody in my family has a cellular phone and thing like that.
We also have five computer, the latest versions of them, because they are useful for my father to work and for me to do some special works for University. This machines are connected to Internet, and it gives to my family too much facility to get every information we want, from how to prepare son drink to what was the result of the Sunday's football match. In addition to this we use the net to comunicate with some friends we have in U.S.A. It's really amazing.
Apart from this, I don't spent my free time in technology. I prefer playing rugby and going out with friends, because technology is not all life, but it is only a little part of it.","['TV', 'AGV', 'RT', 'RV', 'RT', 'RN', 'RP', 'IV', 'MT', 'S', 'RN', 'RN', 'MD', 'MN', 'AGN', 'AGN', 'R', 'MT', 'RN', 'AGD', 'MD', 'RA', 'UT', 'RN', 'UV', 'MT', 'RQ', 'MD', 'R', 'SX', 'UD', 'S', 'MD', 'R', 'MT']",0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,4,0,0,3,1,0,0,0,5,1,1,2,1,0,2,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0102_2000_6/doc2427.xml,French,1,21-25,35.0,1,5.2,"Monday, the 5th of June 2000
To the Circle Theatre's manager
Dear Mister,
I recently had the opportunity to see ""over the rainbow"" which was played last week in the Circle theatre.
I'm writing to you because I'm very disappointed by the bad evening I spent there. Actually, I read the advertisment for the show and there were a few mistakes on it.
In fact, Danny Brook didn't play or appear on stage last Tuesday, the role was played by another - a quite bad - actor, less famous than Danny Brook.
I'm also sorry because I had to wait 45 mn before the pieces started. I can't accept waiting so long for the result I had. I was in London with some friends (we were students) and no discount was proposed or made for us. We had to pay £15 each for seeing a miserable pieces.
After the piece, we waned to eat at the theater restaurant but we couldn't. It was apparently closed and I'm asking you why.
As you can see, there are some ( volontary?) mistakes on the advertisment you made. We didn't have a ""perfect evening out"" at all. That's why I'm asking you for giving us money back.
I'm sure we'll find a compromise and I'm really looking forward to hearing from you soon.
Yours faithfully","['RN', 'MP', 'RV', 'RV', 'S', 'RT', 'RV', 'R', 'RJ', 'L', 'RN', 'TV', 'RV', 'RV', 'RT', 'UT', 'FV', 'RN', 'RN', 'RV', 'SA', 'RJ', 'S', 'RT', 'S', 'UT', 'FV', 'MD']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,4,0,0,3,6,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0102_2000_6/doc2427.xml,French,1,21-25,35.0,2,4.3,"An unusual part of life.
Unfortunately, Pat wasn't very good at keeping secrets, and half a week later, all the school knew about me.
I had a strange feeling then because it was just amazing to notice how money can attract so much people.
I started to have a lot of new friends, they all wanted to be my best friend.
Actually, my best friend would still remain Pat, even if he failed me. It's not easy to keep such an enormous secret and I couldn't keep it inside of me.
I became quickly bored by this hypocrital attention they had for me. They didn't stop giving me advice or telling me what to do with my money. I always has been involved in many differents associations, which are fighting against AIDS or cancer. I knew at this moment what to do exactly and finally, I could refind my ordinary life as an unpopular student.","['RV', 'CQ', 'W', 'UT', 'W', 'S', 'RV', 'AGV', 'IJ', 'W', 'MP', 'RV']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
0102_2000_6/doc2441.xml,German,2,16-20,21.0,1,2.3,"Dear Madam and Mister
I am writing to you about your theatre: 'over the rainbow'. I went to a performance and I am very disappointed. Firstly, your advertisement said the actor would be Danny Brook, but it was not. It played an other one who played very bad. Secondly, the musical should start on 19.30, but we had to wait until 20.15! It was boring that nothing happend such a long time on the stage. Did you know that you have no discounts on your tickets? I could not believe that. Why do you write things on your advertisement when nothing is true? And finally, I would had my dinner after this disappointment musical and thougt I go to 'Theatre restaurant'. But how can it be, it was closed!
This are too many negatives points for one evening. I am afraid, but I want my money back. I hope you do not disappoint my in this point.
Your faithfully
Pica Landen","['L', 'RN', 'RV', 'RP', 'R', 'DY', 'RT', 'IV', 'MT', 'R', 'MV', 'DJ', 'S', 'MV', 'TV', 'RA', 'UV', 'R', 'IJ', 'UP', 'RC', 'DA', 'RT', 'DA']",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,3,1,1,0,0,1,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0102_2000_6/doc2441.xml,German,2,16-20,21.0,3,2.3,"'Fashion of the Future'! This is not a tabu by me and my friends. We have discussed about it a lot of times. I think it is important and necessary to think about it, because our children will live in the future.
I have dout when somebody said, that the fashion of the future would be different. I think it is very difficult to change the clothes and the fashion so much again. We have so many kind of clothes and fashion behind our old generations. Maybe, the skirts will be shorter and the colours brighter, the shoes moderner so that you can not walk in them anymore.
Maybe in 500 years, some people will live on the Mars and then, they have to wear other kind of clothes. But I don't think this clothes are going to be a fashion on the earth. They just look funny!
See you in your next life!","['S', 'MN', 'RT', 'UT', 'TV', 'FN', 'S', 'UP', 'UD', 'UD', 'AGN', 'AGN', 'RT', 'IJ', 'RP', 'UD', 'UP', 'MV', 'AGN', 'AGD']",0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0
0102_2000_6/doc2459.xml,Portuguese,4,16-20,26.0,1,3.2,"Saturday, June 17th, 2000.
Dear Sir or Madam,
I am writing to complain about the musical show ""Over the Rainbow"" that has been presented in the Circle Theatre. As I was very anxious to see that show, I planned to go to the theatre in the last holiday, and I am completely disappointed with that.
First of all, I have to say that the advertisement was totally different of what I saw there. For example, the actors that were announced to take part in the show were not Danny Brook and Tina Truelove, the discounts were not available and the principal point: it started forty five minutes later. Then, to complete this terrible night, the restaurant was closed. I wonder you could explain me why.
Due to my huge dissatisfaction, I would like my money back, as you do not make what was advertised.
I look forward to hearing from you.
Yours faithfully,
MANUELA REVES RAVERNO","['RV', 'RT', 'R', 'RA', 'R', 'RT', 'MT', 'FV', 'MP', 'MP', 'FY', 'MC', 'MT', 'RV']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0102_2000_6/doc2459.xml,Portuguese,4,16-20,26.0,4,3.1,"The influence of modern technology
Every day, the growth of the modern technology increases in the whole world and it is becoming essential in everybody's life. Today, almost no one can live without, for example, a television, a radio or electricity in their homes.
The huge growth of technology has brought lots of good aspects to my life, like the facility to be informed about everything that is happening around the world with the best image in my cab TV and in my computer. Without leaving my bedroom, I can go anywhere using the Internet. On the other hand, the excess of comodity can led us, in the future, to a completely ""cold"" world, because of the distance between people that can be caused. Another bad points can be mentioned, like the polution for example.
Despite the bad aspects that the modern technology can bring, in my opinion, if the governments tryed to do the best, and if everybody contribute with a little bit, we can solve the main problems and only take advantage of the benefits to our lifes.","['UD', 'RN', 'RT', 'RN', 'RT', 'RT', 'RN', 'AGN', 'S', 'FV', 'W', 'RV', 'AGQ', 'UD', 'S', 'RN', 'UD', 'IV', 'RD', 'TV', 'UT', 'TV', 'IN']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,1,0,2,0,0,2,0,0,0,3,0,0,0,0,1,0,0,1,0,0
0102_2000_6/doc2463.xml,French,1,16-20,23.0,1,2.3T,"To the manger of the Circle Theatre Mr Smith
Caen, Saturday June 17th
Mr Smith,
I have recently been to London on a holiday trip so I decided to spend my free-time going to the musical show you were advertising for. It seemed very attractive and the different informations on the ad pushed me into going to it.
Unfortunately, I've been really disappointed. I'm not keen on liars Mr Smith and I think that you've lied to such naive tourist like us: some brilliant actors were supposed to play the part and we only had different and pityful ones. Moreover the show was expected to begin at 19.30 but it was delayed of forty-five minutes. It is a shame! I ought not to talk about the restaurant closed for no apparent reasons
You had promised a perfect evening but I spend an horrible one and you ruined my holiday!
What are you mistaken us for, Mr Smith? Foolish idiots? We did not deserve such bad show. That's why I want my money back! Now! Otherweise I'll have to put some others ads in London saying that your show is just a fake!","['UD', 'UN', 'UP', 'UT', 'UJ', 'CN', 'MP', 'MP', 'UD', 'AGN', 'AGN', 'MP', 'UC', 'DJ', 'RT', 'MP', 'M', 'TV', 'FD', 'MY', 'ID', 'MD', 'S', 'IQ', 'MY', 'RN']",0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,1,1,1,0,1,0,0,0,0,0
